#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.265404E+00   0.396142E+06   0.392860E+06   0.509825E+00   0.495475E+00   0.396686E+04   0.393737E+06   0.395590E+06   0.393737E+06  -0.177743E-01   0.337648E+06   0.337555E+06   0.997410E-01
   0.270526E+00   0.383695E+06   0.380398E+06   0.475260E+00   0.461882E+00   0.371310E+04   0.381346E+06   0.383142E+06   0.381346E+06  -0.172149E-01   0.327023E+06   0.326930E+06   0.972478E-01
   0.275647E+00   0.372121E+06   0.368840E+06   0.443936E+00   0.431440E+00   0.348207E+04   0.369828E+06   0.371570E+06   0.369828E+06  -0.166949E-01   0.317146E+06   0.317055E+06   0.941457E-01
   0.280768E+00   0.361634E+06   0.358413E+06   0.415822E+00   0.404118E+00   0.327394E+04   0.359399E+06   0.361093E+06   0.359399E+06  -0.162242E-01   0.308203E+06   0.308114E+06   0.902953E-01
   0.285889E+00   0.352242E+06   0.349123E+06   0.390645E+00   0.379649E+00   0.308694E+04   0.350068E+06   0.351718E+06   0.350068E+06  -0.158029E-01   0.300201E+06   0.300115E+06   0.858255E-01
   0.291010E+00   0.343775E+06   0.340787E+06   0.367964E+00   0.357607E+00   0.291795E+04   0.341662E+06   0.343273E+06   0.341662E+06  -0.154235E-01   0.292993E+06   0.292910E+06   0.810464E-01
   0.296131E+00   0.335967E+06   0.333122E+06   0.347289E+00   0.337514E+00   0.276332E+04   0.333914E+06   0.335489E+06   0.333914E+06  -0.150737E-01   0.286349E+06   0.286270E+06   0.763365E-01
   0.301252E+00   0.328528E+06   0.325818E+06   0.328164E+00   0.318927E+00   0.261967E+04   0.326533E+06   0.328073E+06   0.326533E+06  -0.147405E-01   0.280019E+06   0.279943E+06   0.720334E-01
   0.306374E+00   0.321202E+06   0.318604E+06   0.310217E+00   0.301485E+00   0.248421E+04   0.319259E+06   0.320766E+06   0.319259E+06  -0.144121E-01   0.273781E+06   0.273708E+06   0.683556E-01
   0.311495E+00   0.313815E+06   0.311300E+06   0.293202E+00   0.284949E+00   0.235510E+04   0.311921E+06   0.313393E+06   0.311921E+06  -0.140809E-01   0.267488E+06   0.267417E+06   0.653706E-01
   0.316616E+00   0.306316E+06   0.303854E+06   0.277011E+00   0.269213E+00   0.223159E+04   0.304466E+06   0.305903E+06   0.304466E+06  -0.137443E-01   0.261095E+06   0.261025E+06   0.630056E-01
   0.321737E+00   0.298767E+06   0.296335E+06   0.261646E+00   0.254281E+00   0.211377E+04   0.296957E+06   0.298359E+06   0.296957E+06  -0.134054E-01   0.254656E+06   0.254587E+06   0.610892E-01
   0.326858E+00   0.291299E+06   0.288885E+06   0.247167E+00   0.240209E+00   0.200228E+04   0.289526E+06   0.290894E+06   0.289526E+06  -0.130699E-01   0.248284E+06   0.248216E+06   0.594082E-01
   0.331979E+00   0.284058E+06   0.281662E+06   0.233638E+00   0.227061E+00   0.189769E+04   0.282322E+06   0.283656E+06   0.282322E+06  -0.127447E-01   0.242107E+06   0.242040E+06   0.577639E-01
   0.337100E+00   0.277171E+06   0.274801E+06   0.221094E+00   0.214870E+00   0.180041E+04   0.275472E+06   0.276773E+06   0.275472E+06  -0.124355E-01   0.236232E+06   0.236166E+06   0.560157E-01
   0.342222E+00   0.270715E+06   0.268385E+06   0.209527E+00   0.203629E+00   0.171045E+04   0.269053E+06   0.270324E+06   0.269053E+06  -0.121457E-01   0.230728E+06   0.230663E+06   0.541017E-01
   0.347343E+00   0.264708E+06   0.262431E+06   0.198880E+00   0.193282E+00   0.162742E+04   0.263082E+06   0.264326E+06   0.263082E+06  -0.118762E-01   0.225608E+06   0.225545E+06   0.520365E-01
   0.352464E+00   0.259107E+06   0.256895E+06   0.189058E+00   0.183736E+00   0.155063E+04   0.257518E+06   0.258735E+06   0.257518E+06  -0.116250E-01   0.220836E+06   0.220775E+06   0.498915E-01
   0.357585E+00   0.253828E+06   0.251685E+06   0.179942E+00   0.174877E+00   0.147917E+04   0.252275E+06   0.253468E+06   0.252275E+06  -0.113883E-01   0.216340E+06   0.216281E+06   0.477657E-01
   0.362706E+00   0.248771E+06   0.246696E+06   0.171415E+00   0.166590E+00   0.141214E+04   0.247253E+06   0.248422E+06   0.247253E+06  -0.111616E-01   0.212034E+06   0.211976E+06   0.457561E-01
   0.367827E+00   0.243843E+06   0.241830E+06   0.163376E+00   0.158777E+00   0.134875E+04   0.242359E+06   0.243505E+06   0.242359E+06  -0.109407E-01   0.207837E+06   0.207780E+06   0.439330E-01
   0.372948E+00   0.238976E+06   0.237014E+06   0.155749E+00   0.151365E+00   0.128841E+04   0.237523E+06   0.238647E+06   0.237523E+06  -0.107224E-01   0.203690E+06   0.203635E+06   0.423273E-01
   0.378070E+00   0.234135E+06   0.232213E+06   0.148487E+00   0.144308E+00   0.123078E+04   0.232711E+06   0.233812E+06   0.232711E+06  -0.105052E-01   0.199563E+06   0.199509E+06   0.409292E-01
   0.383191E+00   0.229324E+06   0.227434E+06   0.141574E+00   0.137589E+00   0.117572E+04   0.227928E+06   0.229007E+06   0.227928E+06  -0.102892E-01   0.195462E+06   0.195408E+06   0.396978E-01
   0.388312E+00   0.224585E+06   0.222720E+06   0.135014E+00   0.131213E+00   0.112333E+04   0.223216E+06   0.224272E+06   0.223216E+06  -0.100765E-01   0.191420E+06   0.191368E+06   0.385766E-01
   0.393433E+00   0.219966E+06   0.218125E+06   0.128815E+00   0.125189E+00   0.107370E+04   0.218622E+06   0.219657E+06   0.218622E+06  -0.986915E-02   0.187481E+06   0.187430E+06   0.375072E-01
   0.398554E+00   0.215506E+06   0.213690E+06   0.122979E+00   0.119518E+00   0.102685E+04   0.214188E+06   0.215201E+06   0.214188E+06  -0.966896E-02   0.183679E+06   0.183628E+06   0.364432E-01
   0.403675E+00   0.211232E+06   0.209445E+06   0.117501E+00   0.114193E+00   0.982786E+03   0.209939E+06   0.210932E+06   0.209939E+06  -0.947715E-02   0.180035E+06   0.179985E+06   0.353580E-01
   0.408796E+00   0.207158E+06   0.205405E+06   0.112365E+00   0.109202E+00   0.941384E+03   0.205889E+06   0.206864E+06   0.205889E+06  -0.929435E-02   0.176562E+06   0.176513E+06   0.342475E-01
   0.413918E+00   0.203280E+06   0.201563E+06   0.107550E+00   0.104523E+00   0.902493E+03   0.202035E+06   0.202991E+06   0.202035E+06  -0.912036E-02   0.173257E+06   0.173209E+06   0.331258E-01
   0.419039E+00   0.199571E+06   0.197892E+06   0.103023E+00   0.100123E+00   0.865854E+03   0.198350E+06   0.199289E+06   0.198350E+06  -0.895399E-02   0.170097E+06   0.170050E+06   0.320174E-01
   0.424160E+00   0.195994E+06   0.194354E+06   0.987490E-01   0.959693E-01   0.831191E+03   0.194796E+06   0.195719E+06   0.194796E+06  -0.879358E-02   0.167049E+06   0.167004E+06   0.309490E-01
   0.429281E+00   0.192516E+06   0.190913E+06   0.946969E-01   0.920312E-01   0.798266E+03   0.191341E+06   0.192247E+06   0.191341E+06  -0.863760E-02   0.164086E+06   0.164041E+06   0.299425E-01
   0.434402E+00   0.189113E+06   0.187543E+06   0.908428E-01   0.882857E-01   0.766876E+03   0.187959E+06   0.188849E+06   0.187959E+06  -0.848494E-02   0.161186E+06   0.161142E+06   0.290107E-01
   0.439523E+00   0.185768E+06   0.184227E+06   0.871687E-01   0.847150E-01   0.736891E+03   0.184635E+06   0.185509E+06   0.184635E+06  -0.833487E-02   0.158336E+06   0.158292E+06   0.281547E-01
   0.444644E+00   0.182474E+06   0.180960E+06   0.836620E-01   0.813070E-01   0.708205E+03   0.181361E+06   0.182220E+06   0.181361E+06  -0.818708E-02   0.155528E+06   0.155485E+06   0.273658E-01
   0.449766E+00   0.179237E+06   0.177745E+06   0.803166E-01   0.780558E-01   0.680785E+03   0.178143E+06   0.178987E+06   0.178143E+06  -0.804180E-02   0.152768E+06   0.152726E+06   0.266290E-01
   0.454887E+00   0.176070E+06   0.174600E+06   0.771306E-01   0.749595E-01   0.654622E+03   0.174994E+06   0.175823E+06   0.174994E+06  -0.789967E-02   0.150068E+06   0.150027E+06   0.259272E-01
   0.460008E+00   0.172990E+06   0.171541E+06   0.741028E-01   0.720169E-01   0.629715E+03   0.171932E+06   0.172746E+06   0.171932E+06  -0.776143E-02   0.147442E+06   0.147401E+06   0.252455E-01
   0.465129E+00   0.170006E+06   0.168579E+06   0.712297E-01   0.692247E-01   0.606041E+03   0.168966E+06   0.169767E+06   0.168966E+06  -0.762754E-02   0.144899E+06   0.144859E+06   0.245737E-01
   0.470250E+00   0.167123E+06   0.165719E+06   0.685048E-01   0.665764E-01   0.583549E+03   0.166100E+06   0.166887E+06   0.166100E+06  -0.749818E-02   0.142441E+06   0.142402E+06   0.239071E-01
   0.475371E+00   0.164338E+06   0.162958E+06   0.659194E-01   0.640638E-01   0.562176E+03   0.163332E+06   0.164106E+06   0.163332E+06  -0.737320E-02   0.140067E+06   0.140029E+06   0.232468E-01
   0.480492E+00   0.161644E+06   0.160289E+06   0.634643E-01   0.616778E-01   0.541849E+03   0.160655E+06   0.161416E+06   0.160655E+06  -0.725237E-02   0.137772E+06   0.137734E+06   0.225980E-01
   0.485614E+00   0.159034E+06   0.157703E+06   0.611297E-01   0.594089E-01   0.522490E+03   0.158061E+06   0.158811E+06   0.158061E+06  -0.713528E-02   0.135548E+06   0.135510E+06   0.219678E-01
   0.490735E+00   0.156496E+06   0.155189E+06   0.589053E-01   0.572472E-01   0.504019E+03   0.155539E+06   0.156277E+06   0.155539E+06  -0.702143E-02   0.133385E+06   0.133348E+06   0.213627E-01
   0.495856E+00   0.154017E+06   0.152733E+06   0.567810E-01   0.551826E-01   0.486351E+03   0.153076E+06   0.153801E+06   0.153076E+06  -0.691021E-02   0.131272E+06   0.131236E+06   0.207869E-01
   0.500977E+00   0.151587E+06   0.150324E+06   0.547485E-01   0.532074E-01   0.469420E+03   0.150661E+06   0.151375E+06   0.150661E+06  -0.680120E-02   0.129201E+06   0.129166E+06   0.202417E-01
   0.506098E+00   0.149204E+06   0.147961E+06   0.528026E-01   0.513162E-01   0.453188E+03   0.148292E+06   0.148995E+06   0.148292E+06  -0.669427E-02   0.127170E+06   0.127135E+06   0.197258E-01
   0.511219E+00   0.146868E+06   0.145644E+06   0.509399E-01   0.495060E-01   0.437623E+03   0.145971E+06   0.146663E+06   0.145971E+06  -0.658948E-02   0.125179E+06   0.125145E+06   0.192356E-01
   0.516340E+00   0.144583E+06   0.143376E+06   0.491574E-01   0.477736E-01   0.422712E+03   0.143699E+06   0.144381E+06   0.143699E+06  -0.648694E-02   0.123231E+06   0.123197E+06   0.187663E-01
   0.521462E+00   0.142350E+06   0.141160E+06   0.474519E-01   0.461162E-01   0.408424E+03   0.141479E+06   0.142150E+06   0.141479E+06  -0.638671E-02   0.121327E+06   0.121294E+06   0.183129E-01
   0.526583E+00   0.140170E+06   0.138998E+06   0.458210E-01   0.445312E-01   0.394744E+03   0.139313E+06   0.139974E+06   0.139313E+06  -0.628893E-02   0.119470E+06   0.119437E+06   0.178714E-01
   0.531704E+00   0.138049E+06   0.136893E+06   0.442623E-01   0.430163E-01   0.381653E+03   0.137204E+06   0.137855E+06   0.137204E+06  -0.619374E-02   0.117661E+06   0.117629E+06   0.174396E-01
   0.536825E+00   0.135986E+06   0.134847E+06   0.427728E-01   0.415687E-01   0.369125E+03   0.135153E+06   0.135794E+06   0.135153E+06  -0.610116E-02   0.115903E+06   0.115871E+06   0.170168E-01
   0.541946E+00   0.133978E+06   0.132857E+06   0.413485E-01   0.401846E-01   0.357135E+03   0.133158E+06   0.133789E+06   0.133158E+06  -0.601108E-02   0.114191E+06   0.114160E+06   0.166035E-01
   0.547067E+00   0.132021E+06   0.130916E+06   0.399853E-01   0.388597E-01   0.345643E+03   0.131213E+06   0.131835E+06   0.131213E+06  -0.592327E-02   0.112523E+06   0.112492E+06   0.162011E-01
   0.559946E+00   0.127303E+06   0.126240E+06   0.368033E-01   0.357673E-01   0.318773E+03   0.126524E+06   0.127124E+06   0.126524E+06  -0.571161E-02   0.108503E+06   0.108473E+06   0.152468E-01
   0.593872E+00   0.115998E+06   0.115029E+06   0.298129E-01   0.289737E-01   0.259447E+03   0.115288E+06   0.115835E+06   0.115288E+06  -0.520440E-02   0.988672E+05   0.988399E+05   0.131214E-01
   0.629853E+00   0.105671E+06   0.104788E+06   0.241442E-01   0.234646E-01   0.211025E+03   0.105024E+06   0.105522E+06   0.105024E+06  -0.474104E-02   0.900649E+05   0.900401E+05   0.112713E-01
   0.879031E+00   0.617714E+05   0.612557E+05   0.724621E-02   0.704223E-02   0.644950E+02   0.613931E+05   0.616848E+05   0.613931E+05  -0.277144E-02   0.526488E+05   0.526341E+05   0.475522E-02
   0.122679E+01   0.356731E+05   0.353754E+05   0.214849E-02   0.208801E-02   0.193220E+02   0.354546E+05   0.356231E+05   0.354546E+05  -0.160051E-02   0.304048E+05   0.303962E+05   0.199604E-02
   0.171212E+01   0.203870E+05   0.202167E+05   0.630393E-03   0.612648E-03   0.570168E+01   0.202621E+05   0.203584E+05   0.202621E+05  -0.914680E-03   0.173761E+05   0.173711E+05   0.840470E-03
   0.238945E+01   0.115466E+05   0.114500E+05   0.183307E-03   0.178147E-03   0.166305E+01   0.114758E+05   0.115304E+05   0.114758E+05  -0.518046E-03   0.984133E+04   0.983832E+04   0.359498E-03
