#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.265404E+00   0.768298E+05   0.737671E+05   0.855616E+00   0.722640E+00   0.157864E+03   0.759529E+05   0.763156E+05   0.759529E+05  -0.188584E-01   0.758860E+05   0.757583E+05   0.280323E+00
   0.270526E+00   0.744308E+05   0.713528E+05   0.797585E+00   0.673631E+00   0.147371E+03   0.735628E+05   0.739140E+05   0.735628E+05  -0.182650E-01   0.734990E+05   0.733690E+05   0.279951E+00
   0.275647E+00   0.721961E+05   0.691325E+05   0.745004E+00   0.629225E+00   0.137850E+03   0.713411E+05   0.716817E+05   0.713411E+05  -0.177133E-01   0.712799E+05   0.711498E+05   0.275158E+00
   0.280768E+00   0.701657E+05   0.671573E+05   0.697822E+00   0.589376E+00   0.129256E+03   0.693295E+05   0.696605E+05   0.693295E+05  -0.172139E-01   0.692703E+05   0.691425E+05   0.265098E+00
   0.285889E+00   0.683412E+05   0.654277E+05   0.655578E+00   0.553696E+00   0.121543E+03   0.675295E+05   0.678520E+05   0.675295E+05  -0.167670E-01   0.674716E+05   0.673487E+05   0.250536E+00
   0.291010E+00   0.666915E+05   0.639007E+05   0.617529E+00   0.521558E+00   0.114591E+03   0.659081E+05   0.662229E+05   0.659081E+05  -0.163644E-01   0.658511E+05   0.657345E+05   0.233343E+00
   0.296131E+00   0.651675E+05   0.625100E+05   0.582848E+00   0.492264E+00   0.108256E+03   0.644136E+05   0.647213E+05   0.644136E+05  -0.159933E-01   0.643572E+05   0.642475E+05   0.215814E+00
   0.301252E+00   0.637157E+05   0.611845E+05   0.550765E+00   0.465165E+00   0.102376E+03   0.629898E+05   0.632907E+05   0.629898E+05  -0.156398E-01   0.629339E+05   0.628305E+05   0.200019E+00
   0.306374E+00   0.622882E+05   0.598624E+05   0.520654E+00   0.439733E+00   0.968617E+02   0.615867E+05   0.618809E+05   0.615867E+05  -0.152914E-01   0.615317E+05   0.614332E+05   0.187339E+00
   0.311495E+00   0.608529E+05   0.585045E+05   0.492101E+00   0.415617E+00   0.916546E+02   0.601712E+05   0.604586E+05   0.601712E+05  -0.149399E-01   0.601173E+05   0.600220E+05   0.178262E+00
   0.316616E+00   0.593997E+05   0.571009E+05   0.464925E+00   0.392665E+00   0.866902E+02   0.587331E+05   0.590137E+05   0.587331E+05  -0.145829E-01   0.586806E+05   0.585869E+05   0.172426E+00
   0.321737E+00   0.579396E+05   0.556692E+05   0.439133E+00   0.370883E+00   0.819327E+02   0.572847E+05   0.575584E+05   0.572847E+05  -0.142233E-01   0.572338E+05   0.571406E+05   0.168862E+00
   0.326858E+00   0.564966E+05   0.542432E+05   0.414827E+00   0.350355E+00   0.774202E+02   0.558514E+05   0.561182E+05   0.558514E+05  -0.138674E-01   0.558021E+05   0.557088E+05   0.166331E+00
   0.331979E+00   0.550976E+05   0.528605E+05   0.392116E+00   0.331175E+00   0.732165E+02   0.544618E+05   0.547220E+05   0.544618E+05  -0.135224E-01   0.544142E+05   0.543209E+05   0.163673E+00
   0.337100E+00   0.537658E+05   0.515528E+05   0.371060E+00   0.313392E+00   0.693496E+02   0.531403E+05   0.533942E+05   0.531403E+05  -0.131942E-01   0.530941E+05   0.530015E+05   0.160059E+00
   0.342222E+00   0.525154E+05   0.503393E+05   0.351646E+00   0.296996E+00   0.657828E+02   0.519021E+05   0.521501E+05   0.519021E+05  -0.128868E-01   0.518571E+05   0.517660E+05   0.155125E+00
   0.347343E+00   0.513499E+05   0.492238E+05   0.333780E+00   0.281906E+00   0.624771E+02   0.507504E+05   0.509929E+05   0.507504E+05  -0.126008E-01   0.507063E+05   0.506175E+05   0.148960E+00
   0.352464E+00   0.502613E+05   0.481954E+05   0.317298E+00   0.267986E+00   0.594258E+02   0.496771E+05   0.499145E+05   0.496771E+05  -0.123344E-01   0.496338E+05   0.495479E+05   0.141996E+00
   0.357585E+00   0.492343E+05   0.472333E+05   0.302002E+00   0.255066E+00   0.565975E+02   0.486657E+05   0.488983E+05   0.486657E+05  -0.120832E-01   0.486231E+05   0.485404E+05   0.134837E+00
   0.362706E+00   0.482502E+05   0.463129E+05   0.287695E+00   0.242982E+00   0.539483E+02   0.476970E+05   0.479249E+05   0.476970E+05  -0.118427E-01   0.476550E+05   0.475752E+05   0.128078E+00
   0.367827E+00   0.472920E+05   0.454119E+05   0.274205E+00   0.231588E+00   0.514343E+02   0.467529E+05   0.469763E+05   0.467529E+05  -0.116083E-01   0.467116E+05   0.466344E+05   0.122164E+00
   0.372948E+00   0.463467E+05   0.445145E+05   0.261406E+00   0.220778E+00   0.490547E+02   0.458201E+05   0.460391E+05   0.458201E+05  -0.113767E-01   0.457795E+05   0.457044E+05   0.117306E+00
   0.378070E+00   0.454077E+05   0.436133E+05   0.249218E+00   0.210485E+00   0.467896E+02   0.448918E+05   0.451064E+05   0.448918E+05  -0.111462E-01   0.448521E+05   0.447784E+05   0.113471E+00
   0.383191E+00   0.444757E+05   0.427107E+05   0.237614E+00   0.200685E+00   0.446345E+02   0.439692E+05   0.441793E+05   0.439692E+05  -0.109171E-01   0.439303E+05   0.438577E+05   0.110437E+00
   0.388312E+00   0.435583E+05   0.418172E+05   0.226603E+00   0.191384E+00   0.425857E+02   0.430601E+05   0.432659E+05   0.430601E+05  -0.106914E-01   0.430222E+05   0.429503E+05   0.107878E+00
   0.393433E+00   0.426642E+05   0.409453E+05   0.216198E+00   0.182597E+00   0.406540E+02   0.421740E+05   0.423756E+05   0.421740E+05  -0.104714E-01   0.421370E+05   0.420658E+05   0.105457E+00
   0.398554E+00   0.418008E+05   0.401053E+05   0.206403E+00   0.174325E+00   0.388359E+02   0.413186E+05   0.415161E+05   0.413186E+05  -0.102590E-01   0.412825E+05   0.412121E+05   0.102903E+00
   0.403675E+00   0.409727E+05   0.393040E+05   0.197207E+00   0.166558E+00   0.371179E+02   0.404990E+05   0.406925E+05   0.404990E+05  -0.100555E-01   0.404636E+05   0.403943E+05   0.100066E+00
   0.408796E+00   0.401827E+05   0.385448E+05   0.188588E+00   0.159279E+00   0.355042E+02   0.397178E+05   0.399077E+05   0.397178E+05  -0.986157E-02   0.396832E+05   0.396151E+05   0.969236E-01
   0.413918E+00   0.394299E+05   0.378262E+05   0.180507E+00   0.152454E+00   0.339887E+02   0.389743E+05   0.391606E+05   0.389743E+05  -0.967696E-02   0.389402E+05   0.388738E+05   0.935603E-01
   0.419039E+00   0.387095E+05   0.371420E+05   0.172911E+00   0.146037E+00   0.325715E+02   0.382634E+05   0.384463E+05   0.382634E+05  -0.950044E-02   0.382299E+05   0.381651E+05   0.901285E-01
   0.424160E+00   0.380147E+05   0.364833E+05   0.165738E+00   0.139979E+00   0.312313E+02   0.375779E+05   0.377576E+05   0.375779E+05  -0.933025E-02   0.375449E+05   0.374817E+05   0.867960E-01
   0.429281E+00   0.373392E+05   0.358421E+05   0.158938E+00   0.134236E+00   0.299673E+02   0.369114E+05   0.370878E+05   0.369114E+05  -0.916475E-02   0.368789E+05   0.368172E+05   0.837027E-01
   0.434402E+00   0.366785E+05   0.352125E+05   0.152470E+00   0.128773E+00   0.287607E+02   0.362590E+05   0.364324E+05   0.362590E+05  -0.900278E-02   0.362271E+05   0.361668E+05   0.809319E-01
   0.439523E+00   0.360296E+05   0.345911E+05   0.146304E+00   0.123565E+00   0.276084E+02   0.356178E+05   0.357880E+05   0.356178E+05  -0.884356E-02   0.355864E+05   0.355272E+05   0.785004E-01
   0.444644E+00   0.353910E+05   0.339766E+05   0.140418E+00   0.118594E+00   0.265020E+02   0.349862E+05   0.351535E+05   0.349862E+05  -0.868675E-02   0.349554E+05   0.348971E+05   0.763655E-01
   0.449766E+00   0.347635E+05   0.333707E+05   0.134803E+00   0.113852E+00   0.254408E+02   0.343654E+05   0.345297E+05   0.343654E+05  -0.853261E-02   0.343352E+05   0.342777E+05   0.744442E-01
   0.454887E+00   0.341499E+05   0.327773E+05   0.129455E+00   0.109336E+00   0.244331E+02   0.337581E+05   0.339194E+05   0.337581E+05  -0.838181E-02   0.337284E+05   0.336717E+05   0.726402E-01
   0.460008E+00   0.335530E+05   0.322003E+05   0.124373E+00   0.105043E+00   0.234855E+02   0.331673E+05   0.333259E+05   0.331673E+05  -0.823513E-02   0.331382E+05   0.330823E+05   0.708676E-01
   0.465129E+00   0.329747E+05   0.316424E+05   0.119551E+00   0.100971E+00   0.225935E+02   0.325952E+05   0.327510E+05   0.325952E+05  -0.809308E-02   0.325666E+05   0.325115E+05   0.690678E-01
   0.470250E+00   0.324157E+05   0.311047E+05   0.114978E+00   0.971080E-01   0.217374E+02   0.320424E+05   0.321955E+05   0.320424E+05  -0.795582E-02   0.320143E+05   0.319600E+05   0.672172E-01
   0.475371E+00   0.318753E+05   0.305867E+05   0.110638E+00   0.934433E-01   0.209186E+02   0.315083E+05   0.316590E+05   0.315083E+05  -0.782322E-02   0.314807E+05   0.314274E+05   0.653250E-01
   0.480492E+00   0.313526E+05   0.300869E+05   0.106518E+00   0.899632E-01   0.201380E+02   0.309919E+05   0.311401E+05   0.309919E+05  -0.769501E-02   0.309648E+05   0.309125E+05   0.634245E-01
   0.485614E+00   0.308461E+05   0.296033E+05   0.102600E+00   0.866541E-01   0.194032E+02   0.304916E+05   0.306374E+05   0.304916E+05  -0.757079E-02   0.304649E+05   0.304136E+05   0.615602E-01
   0.490735E+00   0.303535E+05   0.291330E+05   0.988668E-01   0.835011E-01   0.187004E+02   0.300051E+05   0.301486E+05   0.300051E+05  -0.744999E-02   0.299788E+05   0.299284E+05   0.597743E-01
   0.495856E+00   0.298724E+05   0.286732E+05   0.953015E-01   0.804899E-01   0.180284E+02   0.295298E+05   0.296710E+05   0.295298E+05  -0.733199E-02   0.295039E+05   0.294545E+05   0.580965E-01
   0.500977E+00   0.294010E+05   0.282217E+05   0.918903E-01   0.776089E-01   0.173862E+02   0.290640E+05   0.292030E+05   0.290640E+05  -0.721632E-02   0.290385E+05   0.289898E+05   0.565393E-01
   0.506098E+00   0.289387E+05   0.277780E+05   0.886244E-01   0.748505E-01   0.167767E+02   0.286070E+05   0.287438E+05   0.286070E+05  -0.710286E-02   0.285819E+05   0.285340E+05   0.550976E-01
   0.511219E+00   0.284859E+05   0.273426E+05   0.854981E-01   0.722101E-01   0.161909E+02   0.281593E+05   0.282939E+05   0.281593E+05  -0.699168E-02   0.281345E+05   0.280874E+05   0.537527E-01
   0.516340E+00   0.280428E+05   0.269160E+05   0.825062E-01   0.696832E-01   0.156256E+02   0.277211E+05   0.278536E+05   0.277211E+05  -0.688288E-02   0.276967E+05   0.276502E+05   0.524785E-01
   0.521462E+00   0.276098E+05   0.264990E+05   0.796437E-01   0.672657E-01   0.150856E+02   0.272928E+05   0.274233E+05   0.272928E+05  -0.677654E-02   0.272688E+05   0.272230E+05   0.512482E-01
   0.526583E+00   0.271873E+05   0.260924E+05   0.769063E-01   0.649537E-01   0.145698E+02   0.268749E+05   0.270034E+05   0.268749E+05  -0.667279E-02   0.268514E+05   0.268061E+05   0.500406E-01
   0.531704E+00   0.267759E+05   0.256969E+05   0.742902E-01   0.627441E-01   0.140771E+02   0.264681E+05   0.265947E+05   0.264681E+05  -0.657179E-02   0.264449E+05   0.264003E+05   0.488433E-01
   0.536825E+00   0.263757E+05   0.253127E+05   0.717902E-01   0.606328E-01   0.136015E+02   0.260725E+05   0.261972E+05   0.260725E+05  -0.647357E-02   0.260497E+05   0.260058E+05   0.476535E-01
   0.541946E+00   0.259862E+05   0.249393E+05   0.693999E-01   0.586139E-01   0.131507E+02   0.256876E+05   0.258104E+05   0.256876E+05  -0.637799E-02   0.256650E+05   0.256218E+05   0.464761E-01
   0.547067E+00   0.256065E+05   0.245756E+05   0.671119E-01   0.566815E-01   0.127227E+02   0.253124E+05   0.254334E+05   0.253124E+05  -0.628482E-02   0.252901E+05   0.252476E+05   0.453213E-01
   0.559946E+00   0.246912E+05   0.236990E+05   0.617713E-01   0.521709E-01   0.117165E+02   0.244079E+05   0.245246E+05   0.244079E+05  -0.606025E-02   0.243864E+05   0.243455E+05   0.425838E-01
   0.593872E+00   0.224987E+05   0.215936E+05   0.500386E-01   0.422617E-01   0.950286E+01   0.222404E+05   0.223468E+05   0.222404E+05  -0.552208E-02   0.222209E+05   0.221835E+05   0.366504E-01
   0.629853E+00   0.204955E+05   0.196718E+05   0.405244E-01   0.342261E-01   0.770032E+01   0.202603E+05   0.203572E+05   0.202603E+05  -0.503045E-02   0.202425E+05   0.202086E+05   0.314302E-01
   0.879031E+00   0.119810E+05   0.114996E+05   0.121624E-01   0.102722E-01   0.231721E+01   0.118435E+05   0.119002E+05   0.118435E+05  -0.294063E-02   0.118331E+05   0.118133E+05   0.131544E-01
   0.122679E+01   0.691904E+04   0.664114E+04   0.360616E-02   0.304570E-02   0.688455E+00   0.683966E+04   0.687238E+04   0.683966E+04  -0.169822E-02   0.683366E+04   0.682221E+04   0.543947E-02
   0.171212E+01   0.395419E+04   0.379541E+04   0.105810E-02   0.893653E-03   0.202080E+00   0.390883E+04   0.392753E+04   0.390883E+04  -0.970525E-03   0.390540E+04   0.389885E+04   0.222718E-02
   0.238945E+01   0.223953E+04   0.214962E+04   0.307680E-03   0.259860E-03   0.588501E-01   0.221385E+04   0.222444E+04   0.221385E+04  -0.549677E-03   0.221190E+04   0.220820E+04   0.904490E-03
