#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.265404E+00   0.167296E+06   0.164123E+06   0.763159E+00   0.706346E+00   0.730087E+03   0.165977E+06   0.166763E+06   0.165977E+06  -0.187316E-01   0.164289E+06   0.164150E+06   0.207319E+00
   0.270526E+00   0.162051E+06   0.158862E+06   0.711415E+00   0.658455E+00   0.682124E+03   0.160753E+06   0.161515E+06   0.160753E+06  -0.181421E-01   0.159119E+06   0.158981E+06   0.203170E+00
   0.275647E+00   0.157170E+06   0.153997E+06   0.664526E+00   0.615057E+00   0.638560E+03   0.155898E+06   0.156637E+06   0.155898E+06  -0.175942E-01   0.154314E+06   0.154177E+06   0.197332E+00
   0.280768E+00   0.152744E+06   0.149628E+06   0.622443E+00   0.576107E+00   0.599349E+03   0.151502E+06   0.152221E+06   0.151502E+06  -0.170981E-01   0.149963E+06   0.149829E+06   0.189443E+00
   0.285889E+00   0.148775E+06   0.145758E+06   0.584758E+00   0.541227E+00   0.564176E+03   0.147569E+06   0.148269E+06   0.147569E+06  -0.166542E-01   0.146069E+06   0.145940E+06   0.179835E+00
   0.291010E+00   0.145194E+06   0.142304E+06   0.550811E+00   0.509806E+00   0.532437E+03   0.144026E+06   0.144709E+06   0.144026E+06  -0.162543E-01   0.142562E+06   0.142437E+06   0.169308E+00
   0.296131E+00   0.141890E+06   0.139138E+06   0.519866E+00   0.481165E+00   0.503408E+03   0.140760E+06   0.141427E+06   0.140760E+06  -0.158857E-01   0.139329E+06   0.139210E+06   0.158842E+00
   0.301252E+00   0.138741E+06   0.136121E+06   0.491241E+00   0.454670E+00   0.476513E+03   0.137648E+06   0.138301E+06   0.137648E+06  -0.155345E-01   0.136248E+06   0.136135E+06   0.149315E+00
   0.306374E+00   0.135643E+06   0.133131E+06   0.464378E+00   0.429807E+00   0.451214E+03   0.134582E+06   0.135221E+06   0.134582E+06  -0.151885E-01   0.133213E+06   0.133104E+06   0.141300E+00
   0.311495E+00   0.132521E+06   0.130089E+06   0.438909E+00   0.406234E+00   0.427136E+03   0.131489E+06   0.132113E+06   0.131489E+06  -0.148394E-01   0.130151E+06   0.130045E+06   0.134985E+00
   0.316616E+00   0.129355E+06   0.126975E+06   0.414672E+00   0.383801E+00   0.404170E+03   0.128346E+06   0.128955E+06   0.128346E+06  -0.144848E-01   0.127041E+06   0.126937E+06   0.130193E+00
   0.321737E+00   0.126170E+06   0.123819E+06   0.391671E+00   0.362513E+00   0.382312E+03   0.125181E+06   0.125775E+06   0.125181E+06  -0.141275E-01   0.123908E+06   0.123805E+06   0.126492E+00
   0.326858E+00   0.123020E+06   0.120686E+06   0.369996E+00   0.342452E+00   0.361641E+03   0.122049E+06   0.122628E+06   0.122049E+06  -0.137740E-01   0.120808E+06   0.120706E+06   0.123339E+00
   0.331979E+00   0.119966E+06   0.117649E+06   0.349743E+00   0.323707E+00   0.342311E+03   0.119012E+06   0.119577E+06   0.119012E+06  -0.134313E-01   0.117803E+06   0.117702E+06   0.120226E+00
   0.337100E+00   0.117061E+06   0.114769E+06   0.330966E+00   0.306327E+00   0.324364E+03   0.116124E+06   0.116676E+06   0.116124E+06  -0.131054E-01   0.114944E+06   0.114845E+06   0.116794E+00
   0.342222E+00   0.114335E+06   0.112082E+06   0.313651E+00   0.290301E+00   0.307771E+03   0.113419E+06   0.113957E+06   0.113419E+06  -0.128000E-01   0.112266E+06   0.112168E+06   0.112883E+00
   0.347343E+00   0.111798E+06   0.109596E+06   0.297714E+00   0.275551E+00   0.292493E+03   0.110902E+06   0.111428E+06   0.110902E+06  -0.125160E-01   0.109775E+06   0.109680E+06   0.108532E+00
   0.352464E+00   0.109431E+06   0.107292E+06   0.283012E+00   0.261943E+00   0.278369E+03   0.108556E+06   0.109072E+06   0.108556E+06  -0.122513E-01   0.107453E+06   0.107361E+06   0.103925E+00
   0.357585E+00   0.107199E+06   0.105127E+06   0.269366E+00   0.249313E+00   0.265235E+03   0.106346E+06   0.106851E+06   0.106346E+06  -0.120019E-01   0.105265E+06   0.105176E+06   0.993197E-01
   0.362706E+00   0.105061E+06   0.103055E+06   0.256602E+00   0.237500E+00   0.252947E+03   0.104229E+06   0.104724E+06   0.104229E+06  -0.117630E-01   0.103170E+06   0.103083E+06   0.949670E-01
   0.367827E+00   0.102978E+06   0.101032E+06   0.244569E+00   0.226362E+00   0.241344E+03   0.102166E+06   0.102651E+06   0.102166E+06  -0.115302E-01   0.101128E+06   0.101043E+06   0.910524E-01
   0.372948E+00   0.100922E+06   0.990247E+05   0.233152E+00   0.215795E+00   0.230305E+03   0.100128E+06   0.100603E+06   0.100128E+06  -0.113001E-01   0.991099E+05   0.990274E+05   0.876593E-01
   0.378070E+00   0.988773E+05   0.970191E+05   0.222282E+00   0.205734E+00   0.219788E+03   0.980993E+05   0.985653E+05   0.980993E+05  -0.110712E-01   0.971020E+05   0.970211E+05   0.847667E-01
   0.383191E+00   0.968464E+05   0.950186E+05   0.211933E+00   0.196155E+00   0.209751E+03   0.960831E+05   0.965395E+05   0.960831E+05  -0.108436E-01   0.951064E+05   0.950268E+05   0.822729E-01
   0.388312E+00   0.948463E+05   0.930433E+05   0.202112E+00   0.187066E+00   0.200202E+03   0.940965E+05   0.945436E+05   0.940965E+05  -0.106194E-01   0.931401E+05   0.930617E+05   0.800340E-01
   0.393433E+00   0.928970E+05   0.911168E+05   0.192833E+00   0.178477E+00   0.191182E+03   0.921602E+05   0.925981E+05   0.921602E+05  -0.104009E-01   0.912235E+05   0.911462E+05   0.779017E-01
   0.398554E+00   0.910147E+05   0.892588E+05   0.184097E+00   0.170392E+00   0.182673E+03   0.902909E+05   0.907199E+05   0.902909E+05  -0.101899E-01   0.893733E+05   0.892971E+05   0.757576E-01
   0.403675E+00   0.892104E+05   0.874823E+05   0.175896E+00   0.162801E+00   0.174672E+03   0.884998E+05   0.889203E+05   0.884998E+05  -0.998780E-02   0.876004E+05   0.875255E+05   0.735345E-01
   0.408796E+00   0.874900E+05   0.857938E+05   0.168208E+00   0.155686E+00   0.167175E+03   0.867928E+05   0.872052E+05   0.867928E+05  -0.979515E-02   0.859108E+05   0.858373E+05   0.712220E-01
   0.413918E+00   0.858515E+05   0.841909E+05   0.161000E+00   0.149015E+00   0.160127E+03   0.851680E+05   0.855727E+05   0.851680E+05  -0.961179E-02   0.843025E+05   0.842306E+05   0.688567E-01
   0.419039E+00   0.842844E+05   0.826612E+05   0.154224E+00   0.142743E+00   0.153493E+03   0.836145E+05   0.840118E+05   0.836145E+05  -0.943646E-02   0.827647E+05   0.826944E+05   0.665024E-01
   0.424160E+00   0.827731E+05   0.811873E+05   0.147826E+00   0.136821E+00   0.147235E+03   0.821165E+05   0.825068E+05   0.821165E+05  -0.926741E-02   0.812820E+05   0.812132E+05   0.642292E-01
   0.429281E+00   0.813036E+05   0.797533E+05   0.141760E+00   0.131207E+00   0.141292E+03   0.806600E+05   0.810433E+05   0.806600E+05  -0.910303E-02   0.798402E+05   0.797729E+05   0.620951E-01
   0.434402E+00   0.798660E+05   0.783479E+05   0.135991E+00   0.125867E+00   0.135635E+03   0.792345E+05   0.796111E+05   0.792345E+05  -0.894215E-02   0.784292E+05   0.783632E+05   0.601338E-01
   0.439523E+00   0.784532E+05   0.769635E+05   0.130491E+00   0.120776E+00   0.130240E+03   0.778331E+05   0.782030E+05   0.778331E+05  -0.878399E-02   0.770420E+05   0.769773E+05   0.583501E-01
   0.444644E+00   0.770623E+05   0.755977E+05   0.125242E+00   0.115918E+00   0.125076E+03   0.764530E+05   0.768164E+05   0.764530E+05  -0.862824E-02   0.756760E+05   0.756123E+05   0.567228E-01
   0.449766E+00   0.756955E+05   0.742531E+05   0.120234E+00   0.111283E+00   0.120146E+03   0.750964E+05   0.754533E+05   0.750964E+05  -0.847513E-02   0.743332E+05   0.742705E+05   0.552141E-01
   0.454887E+00   0.743585E+05   0.729371E+05   0.115464E+00   0.106868E+00   0.115453E+03   0.737692E+05   0.741198E+05   0.737692E+05  -0.832535E-02   0.730195E+05   0.729578E+05   0.537814E-01
   0.460008E+00   0.730580E+05   0.716571E+05   0.110932E+00   0.102673E+00   0.110985E+03   0.724782E+05   0.728228E+05   0.724782E+05  -0.817966E-02   0.717417E+05   0.716809E+05   0.523865E-01
   0.465129E+00   0.717983E+05   0.704185E+05   0.106631E+00   0.986924E-01   0.106741E+03   0.712280E+05   0.715666E+05   0.712280E+05  -0.803856E-02   0.705042E+05   0.704443E+05   0.510036E-01
   0.470250E+00   0.705808E+05   0.692232E+05   0.102551E+00   0.949169E-01   0.102716E+03   0.700199E+05   0.703528E+05   0.700199E+05  -0.790223E-02   0.693084E+05   0.692495E+05   0.496213E-01
   0.475371E+00   0.694043E+05   0.680699E+05   0.986812E-01   0.913348E-01   0.988853E+02   0.688529E+05   0.691803E+05   0.688529E+05  -0.777052E-02   0.681533E+05   0.680954E+05   0.482427E-01
   0.480492E+00   0.682666E+05   0.669559E+05   0.950060E-01   0.879332E-01   0.952488E+02   0.677245E+05   0.680465E+05   0.677245E+05  -0.764317E-02   0.670364E+05   0.669795E+05   0.468818E-01
   0.485614E+00   0.671641E+05   0.658771E+05   0.915112E-01   0.846986E-01   0.917916E+02   0.666312E+05   0.669480E+05   0.666312E+05  -0.751979E-02   0.659541E+05   0.658983E+05   0.455571E-01
   0.490735E+00   0.660920E+05   0.648282E+05   0.881814E-01   0.816167E-01   0.884916E+02   0.655680E+05   0.658798E+05   0.655680E+05  -0.739980E-02   0.649018E+05   0.648469E+05   0.442857E-01
   0.495856E+00   0.650448E+05   0.638030E+05   0.850014E-01   0.786733E-01   0.853408E+02   0.645295E+05   0.648363E+05   0.645295E+05  -0.728259E-02   0.638737E+05   0.638198E+05   0.430793E-01
   0.500977E+00   0.640185E+05   0.627974E+05   0.819588E-01   0.758573E-01   0.823261E+02   0.635115E+05   0.638135E+05   0.635115E+05  -0.716771E-02   0.628661E+05   0.628131E+05   0.419421E-01
   0.506098E+00   0.630120E+05   0.618100E+05   0.790458E-01   0.731612E-01   0.794327E+02   0.625129E+05   0.628102E+05   0.625129E+05  -0.705501E-02   0.618777E+05   0.618255E+05   0.408709E-01
   0.511219E+00   0.620258E+05   0.608419E+05   0.762574E-01   0.705804E-01   0.766639E+02   0.615344E+05   0.618270E+05   0.615344E+05  -0.694458E-02   0.609091E+05   0.608577E+05   0.398570E-01
   0.516340E+00   0.610609E+05   0.598940E+05   0.735890E-01   0.681106E-01   0.740135E+02   0.605769E+05   0.608649E+05   0.605769E+05  -0.683651E-02   0.599613E+05   0.599106E+05   0.388884E-01
   0.521462E+00   0.601177E+05   0.589675E+05   0.710359E-01   0.657476E-01   0.714755E+02   0.596410E+05   0.599246E+05   0.596410E+05  -0.673089E-02   0.590349E+05   0.589850E+05   0.379527E-01
   0.526583E+00   0.591975E+05   0.580637E+05   0.685944E-01   0.634878E-01   0.690490E+02   0.587279E+05   0.590071E+05   0.587279E+05  -0.662784E-02   0.581311E+05   0.580819E+05   0.370401E-01
   0.531704E+00   0.583016E+05   0.571842E+05   0.662610E-01   0.613281E-01   0.667274E+02   0.578389E+05   0.581140E+05   0.578389E+05  -0.652751E-02   0.572512E+05   0.572027E+05   0.361451E-01
   0.536825E+00   0.574302E+05   0.563294E+05   0.640313E-01   0.592644E-01   0.645043E+02   0.569744E+05   0.572454E+05   0.569744E+05  -0.642995E-02   0.563955E+05   0.563477E+05   0.352660E-01
   0.541946E+00   0.565822E+05   0.554981E+05   0.618992E-01   0.572911E-01   0.623771E+02   0.561332E+05   0.564002E+05   0.561332E+05  -0.633501E-02   0.555628E+05   0.555158E+05   0.344044E-01
   0.547067E+00   0.557556E+05   0.546880E+05   0.598584E-01   0.554022E-01   0.603430E+02   0.553133E+05   0.555763E+05   0.553133E+05  -0.624248E-02   0.547512E+05   0.547049E+05   0.335641E-01
   0.559946E+00   0.537629E+05   0.527355E+05   0.550950E-01   0.509934E-01   0.555898E+02   0.533368E+05   0.535904E+05   0.533368E+05  -0.601941E-02   0.527948E+05   0.527502E+05   0.315718E-01
   0.593872E+00   0.489889E+05   0.480515E+05   0.446304E-01   0.413079E-01   0.451205E+02   0.486003E+05   0.488315E+05   0.486003E+05  -0.548487E-02   0.481065E+05   0.480658E+05   0.271604E-01
   0.629853E+00   0.446272E+05   0.437741E+05   0.361444E-01   0.334536E-01   0.366086E+02   0.442734E+05   0.444840E+05   0.442734E+05  -0.499655E-02   0.438235E+05   0.437865E+05   0.233123E-01
   0.879031E+00   0.260876E+05   0.255890E+05   0.108478E-01   0.100403E-01   0.110664E+02   0.258807E+05   0.260038E+05   0.258807E+05  -0.292081E-02   0.256177E+05   0.255960E+05   0.978156E-02
   0.122679E+01   0.150656E+05   0.147778E+05   0.321638E-02   0.297693E-02   0.329392E+01   0.149462E+05   0.150173E+05   0.149462E+05  -0.168678E-02   0.147943E+05   0.147817E+05   0.406340E-02
   0.171212E+01   0.860992E+04   0.844546E+04   0.943732E-03   0.873475E-03   0.968640E+00   0.854164E+04   0.858230E+04   0.854164E+04  -0.963982E-03   0.845487E+04   0.844762E+04   0.167780E-02
   0.238945E+01   0.487640E+04   0.478325E+04   0.274422E-03   0.253992E-03   0.281989E+00   0.483773E+04   0.486076E+04   0.483773E+04  -0.545971E-03   0.478859E+04   0.478442E+04   0.692228E-03
