#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.265404E+00   0.120085E+06   0.116960E+06   0.810748E+00   0.717386E+00   0.381081E+03   0.118994E+06   0.119560E+06   0.118994E+06  -0.188012E-01   0.118595E+06   0.118452E+06   0.251403E+00
   0.270526E+00   0.116325E+06   0.113184E+06   0.755773E+00   0.668743E+00   0.355888E+03   0.115250E+06   0.115797E+06   0.115250E+06  -0.182095E-01   0.114864E+06   0.114720E+06   0.247528E+00
   0.275647E+00   0.112825E+06   0.109699E+06   0.705957E+00   0.624664E+00   0.333015E+03   0.111769E+06   0.112300E+06   0.111769E+06  -0.176596E-01   0.111396E+06   0.111253E+06   0.241132E+00
   0.280768E+00   0.109649E+06   0.106580E+06   0.661250E+00   0.585106E+00   0.312420E+03   0.108617E+06   0.109134E+06   0.108617E+06  -0.171616E-01   0.108255E+06   0.108115E+06   0.231698E+00
   0.285889E+00   0.106800E+06   0.103827E+06   0.621217E+00   0.549682E+00   0.293959E+03   0.105798E+06   0.106300E+06   0.105798E+06  -0.167161E-01   0.105444E+06   0.105309E+06   0.219699E+00
   0.291010E+00   0.104226E+06   0.101379E+06   0.585155E+00   0.517772E+00   0.277303E+03   0.103257E+06   0.103748E+06   0.103257E+06  -0.163147E-01   0.102912E+06   0.102783E+06   0.206279E+00
   0.296131E+00   0.101851E+06   0.991400E+05   0.552285E+00   0.488686E+00   0.262064E+03   0.100916E+06   0.101396E+06   0.100916E+06  -0.159447E-01   0.100578E+06   0.100455E+06   0.192841E+00
   0.301252E+00   0.995878E+05   0.970061E+05   0.521877E+00   0.461779E+00   0.247940E+03   0.986851E+05   0.991543E+05   0.986851E+05  -0.155923E-01   0.983539E+05   0.982371E+05   0.180644E+00
   0.306374E+00   0.973612E+05   0.948870E+05   0.493341E+00   0.436529E+00   0.234689E+03   0.964870E+05   0.969458E+05   0.964870E+05  -0.152450E-01   0.961628E+05   0.960507E+05   0.170517E+00
   0.311495E+00   0.951197E+05   0.927244E+05   0.466285E+00   0.412588E+00   0.222094E+03   0.942692E+05   0.947175E+05   0.942692E+05  -0.148946E-01   0.939524E+05   0.938436E+05   0.162739E+00
   0.316616E+00   0.928476E+05   0.905028E+05   0.440535E+00   0.389803E+00   0.210067E+03   0.920162E+05   0.924539E+05   0.920162E+05  -0.145386E-01   0.917071E+05   0.916003E+05   0.157070E+00
   0.321737E+00   0.905627E+05   0.882467E+05   0.416099E+00   0.368181E+00   0.198643E+03   0.897470E+05   0.901738E+05   0.897470E+05  -0.141801E-01   0.894457E+05   0.893401E+05   0.152900E+00
   0.326858E+00   0.883036E+05   0.860047E+05   0.393071E+00   0.347806E+00   0.187859E+03   0.875014E+05   0.879176E+05   0.875014E+05  -0.138253E-01   0.872080E+05   0.871031E+05   0.149458E+00
   0.331979E+00   0.861134E+05   0.838311E+05   0.371554E+00   0.328767E+00   0.177760E+03   0.853243E+05   0.857302E+05   0.853243E+05  -0.134813E-01   0.850386E+05   0.849345E+05   0.146026E+00
   0.337100E+00   0.840291E+05   0.817714E+05   0.351605E+00   0.311115E+00   0.168395E+03   0.832540E+05   0.836500E+05   0.832540E+05  -0.131542E-01   0.829754E+05   0.828726E+05   0.142090E+00
   0.342222E+00   0.820736E+05   0.798535E+05   0.333210E+00   0.294839E+00   0.159751E+03   0.813140E+05   0.817009E+05   0.813140E+05  -0.128476E-01   0.810420E+05   0.809410E+05   0.137425E+00
   0.347343E+00   0.802522E+05   0.780831E+05   0.316279E+00   0.279858E+00   0.151763E+03   0.795097E+05   0.798880E+05   0.795097E+05  -0.125626E-01   0.792437E+05   0.791452E+05   0.132086E+00
   0.352464E+00   0.785523E+05   0.764448E+05   0.300661E+00   0.266038E+00   0.144382E+03   0.778282E+05   0.781985E+05   0.778282E+05  -0.122969E-01   0.775677E+05   0.774721E+05   0.126337E+00
   0.357585E+00   0.769492E+05   0.749080E+05   0.286165E+00   0.253211E+00   0.137534E+03   0.762437E+05   0.766065E+05   0.762437E+05  -0.120465E-01   0.759883E+05   0.758958E+05   0.120546E+00
   0.362706E+00   0.754133E+05   0.734371E+05   0.272606E+00   0.241213E+00   0.131123E+03   0.747259E+05   0.750815E+05   0.747259E+05  -0.118067E-01   0.744755E+05   0.743859E+05   0.115075E+00
   0.367827E+00   0.739174E+05   0.719997E+05   0.259823E+00   0.229902E+00   0.125068E+03   0.732469E+05   0.735954E+05   0.732469E+05  -0.115730E-01   0.730012E+05   0.729142E+05   0.110190E+00
   0.372948E+00   0.724409E+05   0.705720E+05   0.247694E+00   0.219170E+00   0.119329E+03   0.717855E+05   0.721271E+05   0.717855E+05  -0.113421E-01   0.715447E+05   0.714598E+05   0.106015E+00
   0.378070E+00   0.709732E+05   0.691428E+05   0.236146E+00   0.208952E+00   0.113854E+03   0.703312E+05   0.706659E+05   0.703312E+05  -0.111124E-01   0.700953E+05   0.700121E+05   0.102524E+00
   0.383191E+00   0.695158E+05   0.677153E+05   0.225151E+00   0.199223E+00   0.108627E+03   0.688857E+05   0.692135E+05   0.688857E+05  -0.108840E-01   0.686547E+05   0.685728E+05   0.995746E-01
   0.388312E+00   0.680807E+05   0.663047E+05   0.214718E+00   0.189991E+00   0.103665E+03   0.674614E+05   0.677825E+05   0.674614E+05  -0.106589E-01   0.672354E+05   0.671545E+05   0.969629E-01
   0.393433E+00   0.666821E+05   0.649286E+05   0.204859E+00   0.181268E+00   0.989736E+02   0.660732E+05   0.663877E+05   0.660732E+05  -0.104396E-01   0.658519E+05   0.657721E+05   0.944789E-01
   0.398554E+00   0.653316E+05   0.636019E+05   0.195579E+00   0.173056E+00   0.945507E+02   0.647330E+05   0.650411E+05   0.647330E+05  -0.102278E-01   0.645163E+05   0.644376E+05   0.919550E-01
   0.403675E+00   0.640368E+05   0.623344E+05   0.186866E+00   0.165347E+00   0.903923E+02   0.634489E+05   0.637509E+05   0.634489E+05  -0.100250E-01   0.632365E+05   0.631591E+05   0.892963E-01
   0.408796E+00   0.628019E+05   0.611310E+05   0.178699E+00   0.158120E+00   0.864965E+02   0.622251E+05   0.625213E+05   0.622251E+05  -0.983159E-02   0.620168E+05   0.619409E+05   0.864884E-01
   0.413918E+00   0.616256E+05   0.599897E+05   0.171041E+00   0.151345E+00   0.828301E+02   0.610603E+05   0.613509E+05   0.610603E+05  -0.964755E-02   0.608558E+05   0.607816E+05   0.835835E-01
   0.419039E+00   0.605003E+05   0.589013E+05   0.163842E+00   0.144975E+00   0.793791E+02   0.599465E+05   0.602318E+05   0.599465E+05  -0.947157E-02   0.597457E+05   0.596732E+05   0.806735E-01
   0.424160E+00   0.594151E+05   0.578530E+05   0.157046E+00   0.138961E+00   0.761247E+02   0.588726E+05   0.591528E+05   0.588726E+05  -0.930189E-02   0.586754E+05   0.586045E+05   0.778597E-01
   0.429281E+00   0.583600E+05   0.568328E+05   0.150602E+00   0.133259E+00   0.730433E+02   0.578283E+05   0.581036E+05   0.578283E+05  -0.913690E-02   0.576346E+05   0.575652E+05   0.752257E-01
   0.434402E+00   0.573278E+05   0.558324E+05   0.144473E+00   0.127836E+00   0.701093E+02   0.568063E+05   0.570767E+05   0.568063E+05  -0.897542E-02   0.566159E+05   0.565480E+05   0.728210E-01
   0.439523E+00   0.563137E+05   0.548463E+05   0.138630E+00   0.122665E+00   0.673091E+02   0.558016E+05   0.560673E+05   0.558016E+05  -0.881668E-02   0.556146E+05   0.555480E+05   0.706535E-01
   0.444644E+00   0.553154E+05   0.538726E+05   0.133053E+00   0.117731E+00   0.646337E+02   0.548122E+05   0.550731E+05   0.548122E+05  -0.866035E-02   0.546285E+05   0.545629E+05   0.686945E-01
   0.449766E+00   0.543344E+05   0.529136E+05   0.127732E+00   0.113023E+00   0.620751E+02   0.538395E+05   0.540959E+05   0.538395E+05  -0.850667E-02   0.536592E+05   0.535946E+05   0.668912E-01
   0.454887E+00   0.533750E+05   0.519747E+05   0.122666E+00   0.108540E+00   0.596392E+02   0.528880E+05   0.531399E+05   0.528880E+05  -0.835633E-02   0.527109E+05   0.526472E+05   0.651831E-01
   0.460008E+00   0.524416E+05   0.510617E+05   0.117850E+00   0.104279E+00   0.573242E+02   0.519625E+05   0.522099E+05   0.519625E+05  -0.821010E-02   0.517885E+05   0.517258E+05   0.635166E-01
   0.465129E+00   0.515375E+05   0.501784E+05   0.113281E+00   0.100236E+00   0.551235E+02   0.510662E+05   0.513093E+05   0.510662E+05  -0.806848E-02   0.508952E+05   0.508334E+05   0.618550E-01
   0.470250E+00   0.506637E+05   0.493263E+05   0.108947E+00   0.964013E-01   0.530320E+02   0.502001E+05   0.504391E+05   0.502001E+05  -0.793163E-02   0.500320E+05   0.499712E+05   0.601828E-01
   0.475371E+00   0.498192E+05   0.485046E+05   0.104836E+00   0.927632E-01   0.510482E+02   0.493634E+05   0.495984E+05   0.493634E+05  -0.779944E-02   0.491981E+05   0.491384E+05   0.585048E-01
   0.480492E+00   0.490024E+05   0.477112E+05   0.100931E+00   0.893084E-01   0.491647E+02   0.485544E+05   0.487856E+05   0.485544E+05  -0.767162E-02   0.483918E+05   0.483332E+05   0.568411E-01
   0.485614E+00   0.482109E+05   0.469431E+05   0.972187E-01   0.860232E-01   0.473740E+02   0.477706E+05   0.479980E+05   0.477706E+05  -0.754777E-02   0.476106E+05   0.475530E+05   0.552185E-01
   0.490735E+00   0.474412E+05   0.461963E+05   0.936813E-01   0.828931E-01   0.456683E+02   0.470083E+05   0.472322E+05   0.470083E+05  -0.742734E-02   0.468509E+05   0.467944E+05   0.536620E-01
   0.495856E+00   0.466895E+05   0.454662E+05   0.903029E-01   0.799038E-01   0.440410E+02   0.462638E+05   0.464841E+05   0.462638E+05  -0.730969E-02   0.461088E+05   0.460532E+05   0.521887E-01
   0.500977E+00   0.459528E+05   0.447498E+05   0.870706E-01   0.770437E-01   0.424798E+02   0.455339E+05   0.457508E+05   0.455339E+05  -0.719438E-02   0.453814E+05   0.453268E+05   0.508053E-01
   0.506098E+00   0.452303E+05   0.440462E+05   0.839760E-01   0.743055E-01   0.409833E+02   0.448180E+05   0.450315E+05   0.448180E+05  -0.708127E-02   0.446679E+05   0.446141E+05   0.495077E-01
   0.511219E+00   0.445224E+05   0.433561E+05   0.810137E-01   0.716843E-01   0.395490E+02   0.441165E+05   0.443266E+05   0.441165E+05  -0.697042E-02   0.439687E+05   0.439158E+05   0.482840E-01
   0.516340E+00   0.438298E+05   0.426804E+05   0.781788E-01   0.691759E-01   0.381755E+02   0.434300E+05   0.436368E+05   0.434300E+05  -0.686195E-02   0.432845E+05   0.432323E+05   0.471172E-01
   0.521462E+00   0.431529E+05   0.420198E+05   0.754665E-01   0.667759E-01   0.368619E+02   0.427590E+05   0.429626E+05   0.427590E+05  -0.675594E-02   0.426158E+05   0.425643E+05   0.459902E-01
   0.526583E+00   0.424924E+05   0.413755E+05   0.728727E-01   0.644808E-01   0.356058E+02   0.421044E+05   0.423049E+05   0.421044E+05  -0.665251E-02   0.419634E+05   0.419126E+05   0.448894E-01
   0.531704E+00   0.418493E+05   0.407486E+05   0.703937E-01   0.622873E-01   0.344045E+02   0.414670E+05   0.416645E+05   0.414670E+05  -0.655181E-02   0.413282E+05   0.412782E+05   0.438069E-01
   0.536825E+00   0.412239E+05   0.401395E+05   0.680249E-01   0.601913E-01   0.332524E+02   0.408472E+05   0.410418E+05   0.408472E+05  -0.645388E-02   0.407105E+05   0.406612E+05   0.427406E-01
   0.541946E+00   0.406151E+05   0.395472E+05   0.657599E-01   0.581871E-01   0.321535E+02   0.402441E+05   0.404358E+05   0.402441E+05  -0.635859E-02   0.401094E+05   0.400609E+05   0.416931E-01
   0.547067E+00   0.400218E+05   0.389701E+05   0.635919E-01   0.562688E-01   0.311024E+02   0.396563E+05   0.398452E+05   0.396563E+05  -0.626571E-02   0.395235E+05   0.394758E+05   0.406700E-01
   0.559946E+00   0.385913E+05   0.375792E+05   0.585314E-01   0.517910E-01   0.286465E+02   0.382393E+05   0.384214E+05   0.382393E+05  -0.604182E-02   0.381112E+05   0.380652E+05   0.382444E-01
   0.593872E+00   0.351645E+05   0.342412E+05   0.474141E-01   0.419540E-01   0.232394E+02   0.348435E+05   0.350095E+05   0.348435E+05  -0.550529E-02   0.347269E+05   0.346849E+05   0.329020E-01
   0.629853E+00   0.320337E+05   0.311933E+05   0.383988E-01   0.339769E-01   0.188479E+02   0.317414E+05   0.318926E+05   0.317414E+05  -0.501515E-02   0.316351E+05   0.315969E+05   0.282319E-01
   0.879031E+00   0.187258E+05   0.182347E+05   0.115245E-01   0.101973E-01   0.568536E+01   0.185549E+05   0.186433E+05   0.185549E+05  -0.293168E-02   0.184928E+05   0.184705E+05   0.118300E-01
   0.122679E+01   0.108142E+05   0.105307E+05   0.341700E-02   0.302351E-02   0.169079E+01   0.107155E+05   0.107666E+05   0.107155E+05  -0.169306E-02   0.106797E+05   0.106668E+05   0.490211E-02
   0.171212E+01   0.618024E+04   0.601827E+04   0.100260E-02   0.887141E-03   0.496753E+00   0.612386E+04   0.615305E+04   0.612386E+04  -0.967572E-03   0.610336E+04   0.609596E+04   0.201461E-02
   0.238945E+01   0.350031E+04   0.340858E+04   0.291540E-03   0.257967E-03   0.144449E+00   0.346837E+04   0.348491E+04   0.346837E+04  -0.548005E-03   0.345677E+04   0.345254E+04   0.823827E-03
